"No.","Time","Source","Destination","Protocol","Length","Info"
"627","5.891751","10.40.0.2","10.40.3.139","DNS","362","Standard query response 0x5f58 A rr3.sn-q4flrnee.googlevideo.com A 209.85.165.200 NS ns3.google.com NS ns1.google.com NS ns4.google.com NS ns2.google.com A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"628","5.892079","10.40.3.139","3.33.252.61","TCP","54","58335  >  80 [ACK] Seq=680 Ack=46 Win=510 Len=0"
"629","5.897318","10.40.3.139","10.40.0.2","DNS","91","Standard query 0xccca AAAA rr3.sn-q4flrnee.googlevideo.com"
"630","5.922774","10.40.3.139","200.134.21.24","DNS","91","Standard query 0xccca AAAA rr3.sn-q4flrnee.googlevideo.com"
"631","5.964706","10.40.0.2","10.40.3.139","DNS","374","Standard query response 0xccca AAAA rr3.sn-q4flrnee.googlevideo.com AAAA 2607:f8b0:4000:41::8 NS ns1.google.com NS ns3.google.com NS ns4.google.com NS ns2.google.com A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"632","5.988252","200.134.21.24","10.40.3.139","DNS","154","Standard query response 0xe394 A rr3---sn-q4flrnee.googlevideo.com CNAME rr3.sn-q4flrnee.googlevideo.com A 209.85.165.200"
"633","5.988287","10.40.3.139","200.134.21.24","ICMP","182","Destination unreachable (Port unreachable)"
"634","6.064058","10.40.3.139","10.40.0.2","DNS","93","Standard query 0xa1fe HTTPS rr3---sn-q4flrnee.googlevideo.com"
"635","6.064225","10.40.3.139","172.217.28.206","TLSv1.3","528","Application Data"
"636","6.064750","10.40.3.139","172.217.28.206","TLSv1.3","809","Application Data"
"637","6.065355","10.40.3.139","172.217.28.206","TLSv1.3","180","Application Data"
"638","6.065505","10.40.3.139","172.217.28.206","TLSv1.3","178","Application Data"
"639","6.065849","10.40.3.139","209.85.165.200","TCP","66","62712  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"640","6.066081","10.40.3.139","209.85.165.200","TCP","66","62713  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"641","6.068471","10.40.0.2","10.40.3.139","DNS","400","Standard query response 0xa1fe HTTPS rr3---sn-q4flrnee.googlevideo.com CNAME rr3.sn-q4flrnee.googlevideo.com HTTPS NS ns3.google.com NS ns2.google.com NS ns4.google.com NS ns1.google.com A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"642","6.069382","10.40.3.139","10.40.0.2","DNS","91","Standard query 0x835f A rr3.sn-q4flrnee.googlevideo.com"
"643","6.071985","200.134.21.24","10.40.3.139","DNS","119","Standard query response 0xccca AAAA rr3.sn-q4flrnee.googlevideo.com AAAA 2607:f8b0:4000:41::8"
"644","6.071985","10.40.0.2","10.40.3.139","DNS","362","Standard query response 0x835f A rr3.sn-q4flrnee.googlevideo.com A 209.85.165.200 NS ns3.google.com NS ns1.google.com NS ns4.google.com NS ns2.google.com A 216.239.32.10 AAAA 2001:4860:4802:32::a A 216.239.34.10 AAAA 2001:4860:4802:34::a A 216.239.36.10 AAAA 2001:4860:4802:36::a A 216.239.38.10 AAAA 2001:4860:4802:38::a"
"645","6.073965","10.40.3.139","209.85.165.200","QUIC","1294","Initial, DCID=51cad911dd5f9f93b1711cebd096cfcf2a32, SCID=9233d4, PKN: 0, CRYPTO"
"646","6.074029","10.40.3.139","209.85.165.200","QUIC","1294","Initial, DCID=51cad911dd5f9f93b1711cebd096cfcf2a32, SCID=9233d4, PKN: 1, CRYPTO"
"647","6.081957","172.217.28.206","10.40.3.139","TCP","60","443  >  62706 [ACK] Seq=2363170 Ack=18630 Win=256256 Len=0"
"648","6.128418","10.40.3.139","209.85.165.200","TCP","66","62714  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"649","6.128779","10.40.3.139","209.85.165.200","TCP","66","62715  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"650","6.150004","172.217.28.206","10.40.3.139","TLSv1.3","419","Application Data"
"651","6.150004","172.217.28.206","10.40.3.139","TCP","1466","443  >  62706 [ACK] Seq=2363535 Ack=18630 Win=256256 Len=1412 [TCP PDU reassembled in 655]"
"652","6.150004","172.217.28.206","10.40.3.139","TCP","1466","443  >  62706 [ACK] Seq=2364947 Ack=18630 Win=256256 Len=1412 [TCP PDU reassembled in 655]"
"653","6.150004","172.217.28.206","10.40.3.139","TCP","1466","443  >  62706 [ACK] Seq=2366359 Ack=18630 Win=256256 Len=1412 [TCP PDU reassembled in 655]"
"654","6.150004","172.217.28.206","10.40.3.139","TCP","1466","443  >  62706 [ACK] Seq=2367771 Ack=18630 Win=256256 Len=1412 [TCP PDU reassembled in 655]"
"655","6.150004","172.217.28.206","10.40.3.139","TLSv1.3","966","Application Data"
"656","6.150004","172.217.28.206","10.40.3.139","TLSv1.3","85","Application Data"
"657","6.150004","172.217.28.206","10.40.3.139","TLSv1.3","93","Application Data"
"658","6.150102","10.40.3.139","172.217.28.206","TCP","54","62706  >  443 [ACK] Seq=18630 Ack=2370165 Win=1050368 Len=0"
"659","6.150510","10.40.3.139","172.217.28.206","TLSv1.3","93","Application Data"
"660","6.155119","172.217.28.206","10.40.3.139","TLSv1.3","143","Application Data"
"661","6.155119","172.217.28.206","10.40.3.139","TCP","5702","443  >  62706 [ACK] Seq=2370254 Ack=18630 Win=256256 Len=5648 [TCP PDU reassembled in 662]"
"662","6.155119","172.217.28.206","10.40.3.139","TLSv1.3","1390","Application Data"
"663","6.155119","172.217.28.206","10.40.3.139","TLSv1.3","85","Application Data"
"664","6.155198","10.40.3.139","172.217.28.206","TCP","54","62706  >  443 [ACK] Seq=18669 Ack=2377269 Win=1050368 Len=0"
"665","6.167319","172.217.28.206","10.40.3.139","TLSv1.3","143","Application Data"
"666","6.167319","172.217.28.206","10.40.3.139","TCP","5702","443  >  62706 [ACK] Seq=2377358 Ack=18630 Win=256256 Len=5648 [TCP PDU reassembled in 667]"
"667","6.167319","172.217.28.206","10.40.3.139","TLSv1.3","1073","Application Data"
"668","6.167319","172.217.28.206","10.40.3.139","TLSv1.3","85","Application Data"
"669","6.167438","10.40.3.139","172.217.28.206","TCP","54","62706  >  443 [ACK] Seq=18669 Ack=2384056 Win=1050368 Len=0"
"670","6.175332","172.217.28.206","10.40.3.139","TCP","60","443  >  62706 [ACK] Seq=2384056 Ack=18669 Win=256256 Len=0"
"671","6.210756","209.85.165.200","10.40.3.139","TCP","66","443  >  62713 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1408 SACK_PERM WS=256"
"672","6.210786","10.40.3.139","209.85.165.200","TCP","54","62713  >  443 [RST] Seq=1 Win=0 Len=0"
"673","6.215395","209.85.165.200","10.40.3.139","TCP","66","443  >  62712 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1408 SACK_PERM WS=256"
"674","6.215437","10.40.3.139","209.85.165.200","TCP","54","62712  >  443 [RST] Seq=1 Win=0 Len=0"
"675","6.276101","209.85.165.200","10.40.3.139","TCP","66","443  >  62715 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1408 SACK_PERM WS=256"
"676","6.276101","209.85.165.200","10.40.3.139","TCP","66","443  >  62714 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1408 SACK_PERM WS=256"
"677","6.276101","172.217.28.206","10.40.3.139","TLSv1.3","143","Application Data"
"678","6.276101","172.217.28.206","10.40.3.139","TCP","4290","443  >  62706 [ACK] Seq=2384145 Ack=18669 Win=256256 Len=4236 [TCP PDU reassembled in 684]"
"679","6.276198","10.40.3.139","209.85.165.200","TCP","54","62715  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"680","6.276247","10.40.3.139","209.85.165.200","TCP","54","62714  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"681","6.276265","10.40.3.139","172.217.28.206","TCP","54","62706  >  443 [ACK] Seq=18669 Ack=2388381 Win=1050368 Len=0"
"682","6.276986","10.40.3.139","209.85.165.200","TLSv1.3","1972","Client Hello (SNI=rr3---sn-q4flrnee.googlevideo.com)"
"683","6.277392","172.217.28.206","10.40.3.139","TCP","1466","443  >  62706 [ACK] Seq=2388381 Ack=18669 Win=256256 Len=1412 [TCP PDU reassembled in 684]"
"684","6.277392","172.217.28.206","10.40.3.139","TLSv1.3","604","Application Data"
"685","6.277392","172.217.28.206","10.40.3.139","TLSv1.3","85","Application Data"
"686","6.277392","172.217.28.206","10.40.3.139","TLSv1.3","93","Application Data"
"687","6.277454","10.40.3.139","172.217.28.206","TCP","54","62706  >  443 [ACK] Seq=18669 Ack=2390413 Win=1050368 Len=0"
"688","6.277613","10.40.3.139","209.85.165.200","TLSv1.3","1972","Client Hello (SNI=rr3---sn-q4flrnee.googlevideo.com)"
"689","6.277903","10.40.3.139","172.217.28.206","TLSv1.3","93","Application Data"
"690","6.280625","209.85.165.200","10.40.3.139","TCP","60","443  >  62715 [ACK] Seq=1 Ack=1409 Win=991232 Len=0"
"691","6.282008","209.85.165.200","10.40.3.139","TCP","60","443  >  62714 [ACK] Seq=1 Ack=1409 Win=991232 Len=0"
"692","6.294603","172.217.28.206","10.40.3.139","TCP","60","443  >  62706 [ACK] Seq=2390413 Ack=18708 Win=256256 Len=0"
"693","6.306018","162.159.133.234","10.40.3.139","TLSv1.2","459","Application Data"
"694","6.345827","10.40.3.139","162.159.133.234","TCP","54","58290  >  443 [ACK] Seq=1 Ack=463 Win=511 Len=0"
"695","6.392676","10.40.3.139","209.85.165.200","QUIC","1294","Initial, DCID=51cad911dd5f9f93b1711cebd096cfcf2a32, SCID=9233d4, PKN: 2, CRYPTO"
"696","6.392788","10.40.3.139","209.85.165.200","QUIC","1294","Initial, DCID=51cad911dd5f9f93b1711cebd096cfcf2a32, SCID=9233d4, PKN: 3, CRYPTO"
"697","6.396695","209.85.165.200","10.40.3.139","QUIC","1242","Initial, DCID=9233d4, SCID=51cad911dd5f9f93b1711cebd096cfcf, PKN: 0, CC"
"698","6.397259","10.40.3.139","209.85.165.200","QUIC","1294","Initial, DCID=51cad911dd5f9f93b1711cebd096cfcf2a32, SCID=9233d4, PKN: 4, ACK, CC"
"699","6.423914","209.85.165.200","10.40.3.139","TCP","66","443  >  62715 [ACK] Seq=1 Ack=1919 Win=991232 Len=0 SLE=1 SRE=1919"
"700","6.423914","209.85.165.200","10.40.3.139","TCP","66","443  >  62714 [ACK] Seq=1 Ack=1919 Win=991232 Len=0 SLE=1 SRE=1919"
"701","6.423914","209.85.165.200","10.40.3.139","TLSv1.3","4278","Server Hello, Change Cipher Spec"
"702","6.423914","209.85.165.200","10.40.3.139","TLSv1.3","4278","Server Hello, Change Cipher Spec"
"703","6.423914","209.85.165.200","10.40.3.139","TLSv1.3","456","Application Data"
"704","6.423914","209.85.165.200","10.40.3.139","TLSv1.3","456","Application Data"
"705","6.424048","10.40.3.139","209.85.165.200","TCP","54","62715  >  443 [ACK] Seq=1919 Ack=4627 Win=132352 Len=0"
"706","6.424103","10.40.3.139","209.85.165.200","TCP","54","62714  >  443 [ACK] Seq=1919 Ack=4627 Win=132352 Len=0"
"707","6.428321","10.40.3.139","209.85.165.200","TLSv1.3","118","Change Cipher Spec, Application Data"
"708","6.428900","10.40.3.139","209.85.165.200","TLSv1.3","118","Change Cipher Spec, Application Data"
"709","6.429493","10.40.3.139","209.85.165.200","TLSv1.3","1468","Application Data"
"710","6.429875","10.40.3.139","209.85.165.200","TLSv1.3","1460","Application Data"
"711","6.544004","10.40.3.139","172.217.28.206","TLSv1.3","942","Application Data"
"712","6.544330","10.40.3.139","172.217.28.206","TLSv1.3","213","Application Data"
"713","6.548071","10.40.3.139","10.40.0.2","DNS","69","Standard query 0x2286 A i.scdn.co"
"714","6.550204","10.40.3.139","10.40.0.2","DNS","69","Standard query 0x4a6e HTTPS i.scdn.co"
"715","6.552131","10.40.3.139","172.217.28.206","TLSv1.3","89","Application Data"
"716","6.552477","10.40.3.139","172.217.28.206","TLSv1.3","89","Application Data"
"717","6.554541","10.40.0.2","10.40.3.139","DNS","309","Standard query response 0x2286 A i.scdn.co CNAME image-scdn.cdn-gslb.spotify.com CNAME scdnco.spotify.map.fastly.net A 151.101.94.248 NS ns1.fastly.net NS ns2.fastly.net NS ns4.fastly.net NS ns3.fastly.net A 23.235.32.32 A 104.156.80.32 A 23.235.36.32 A 104.156.84.32"
"718","6.563266","172.217.28.206","10.40.3.139","TCP","60","443  >  62706 [ACK] Seq=2390413 Ack=19596 Win=255488 Len=0"
"719","6.563266","172.217.28.206","10.40.3.139","TCP","60","443  >  62706 [ACK] Seq=2390413 Ack=19755 Win=255488 Len=0"
"720","6.563266","172.217.28.206","10.40.3.139","TLSv1.3","306","Application Data"
"721","6.563266","172.217.28.206","10.40.3.139","TCP","4290","443  >  62706 [ACK] Seq=2390665 Ack=19755 Win=255488 Len=4236 [TCP PDU reassembled in 722]"
"722","6.563266","172.217.28.206","10.40.3.139","TLSv1.3","869","Application Data"
"723","6.563390","10.40.3.139","172.217.28.206","TCP","54","62706  >  443 [ACK] Seq=19825 Ack=2395716 Win=1050368 Len=0"
"724","6.563566","10.40.3.139","151.101.94.248","TCP","66","62716  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"725","6.577440","172.217.28.206","10.40.3.139","TLSv1.3","198","Application Data"
"726","6.577440","172.217.28.206","10.40.3.139","TCP","2878","443  >  62706 [ACK] Seq=2395860 Ack=19755 Win=255488 Len=2824 [TCP PDU reassembled in 728]"
"727","6.577440","10.40.0.2","10.40.3.139","DNS","215","Standard query response 0x4a6e HTTPS i.scdn.co CNAME image-scdn.cdn-gslb.spotify.com CNAME scdnco.spotify.map.fastly.net SOA ns1.fastly.net"
"728","6.577440","172.217.28.206","10.40.3.139","TLSv1.3","475","Application Data"
"729","6.577440","172.217.28.206","10.40.3.139","TCP","60","443  >  62706 [ACK] Seq=2399105 Ack=19825 Win=255488 Len=0"
"730","6.577440","209.85.165.200","10.40.3.139","TCP","60","443  >  62715 [ACK] Seq=4627 Ack=3397 Win=265984 Len=0"
"731","6.577440","209.85.165.200","10.40.3.139","TLSv1.3","861","Application Data"
"732","6.577440","209.85.165.200","10.40.3.139","TCP","60","443  >  62714 [ACK] Seq=4627 Ack=3389 Win=265984 Len=0"
"733","6.577440","209.85.165.200","10.40.3.139","TLSv1.3","861","Application Data"
"734","6.577523","10.40.3.139","172.217.28.206","TCP","54","62706  >  443 [ACK] Seq=19825 Ack=2398684 Win=1050368 Len=0"
"735","6.577580","10.40.3.139","172.217.28.206","TLSv1.3","93","Application Data"
"736","6.577652","10.40.3.139","10.40.0.2","ICMP","243","Destination unreachable (Port unreachable)"
